current_run,Pedido,ordinal_entered,Cantidad Pedida,Distancia,Vehiculo Asignado,Usa Bomba,Inicio Carga,Inicio Viaje,Inicio Descarga,Inicio Vuelta,Llegada a Planta,Inicio Limpieza,Fin Limpieza,
305,5,3,13.3612,11.4074,Camion 15_1,0,0.000555556,0.44593,0.902226,1.3476,1.8039,1.8039,2.60614,
305,3.2,8,7.24032,2.82087,Camion 8_1,0,1.22357,1.46491,1.57775,1.81909,1.93192,1.93192,2.85614,
305,17,4,10.9767,9.99949,Camion 11_2,0,0.519818,1.11919,1.51917,1.88506,2.28504,2.28504,3.10614,
305,6.1,9,6.15174,6.15587,Camion 8_2,0,1.85614,2.35614,2.60237,2.80743,3.05366,3.05366,3.35614,
305,9,12,12.4475,2.55486,Camion 15_2,0,2.10614,2.52105,2.62325,3.03817,3.14036,3.14036,3.60614,
305,6.2,9,6.15174,6.15587,Camion 8_3,0,2.35614,2.5612,2.80743,3.01249,3.25872,3.25872,3.85614,
305,7,5,9.45458,13.6596,Camion 11_1,1,1.60614,1.92129,2.46767,2.78283,3.32921,3.32921,4.10614,
305,15.1,13,6.36422,9.81021,Camion 8_1,0,3.05366,3.35614,3.74855,3.96069,4.35309,4.35309,4.60309,
305,13,7,9.91048,7.67269,Camion 11_2,0,3.10614,3.43649,3.74339,4.07374,4.38065,4.38065,4.85309,
305,1,14,12.2097,12.3707,Camion 15_1,0,2.60614,3.01313,3.50796,3.91495,4.40977,4.40977,5.10309,
305,15.2,13,6.36422,9.81021,Camion 8_2,1,3.35614,3.56828,3.96069,4.17283,4.56524,4.56524,5.35309,
305,18,16,12.8307,3.37169,Camion 15_2,0,3.60614,4.03383,4.16869,4.59638,4.73125,4.73125,5.60309,
305,2,10,9.00354,11.0529,Camion 11_1,0,4.10614,4.40626,4.84837,5.14849,5.59061,5.59061,5.85309,
305,8,18,8.16591,2.4881,Camion 11_2,0,4.85309,5.12529,5.22482,5.49701,5.59654,5.59654,6.10309,
305,14.1,15,5.7454,13.9269,Camion 8_3,0,4.35309,4.60309,5.16017,5.35168,5.90876,5.90876,6.35309,
305,14.2,15,5.7454,13.9269,Camion 8_1,0,4.60309,4.79461,5.35168,5.5432,6.10027,6.10027,6.60309,
305,11.1,17,7.19198,4.45836,Camion 8_2,0,5.90876,6.14849,6.32682,6.56656,6.74489,6.74489,6.99489,
305,11.2,17,7.19198,4.45836,Camion 11_1,0,6.14849,6.38822,6.56656,6.80629,6.98462,6.98462,7.24489,
306,16,3,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
306,11,2,14.384,4.45836,Camion 15_1,0,0.000555556,0.480021,0.658355,1.13782,1.31615,1.31615,1.56615,
306,10,1,9.53528,6.48096,Camion 11_1,0,0.000555556,0.519818,0.779056,1.0969,1.35614,1.35614,1.81615,
306,4,16,7.00448,5.3397,Camion 8_2,1,0.480021,0.753301,0.966889,1.20037,1.41396,1.41396,2.06615,
306,8,6,8.16591,2.4881,Camion 11_2,0,0.519818,1.0255,1.12502,1.39722,1.49674,1.49674,2.31615,
306,1,4,12.2097,12.3707,Camion 15_2,0,0.201976,0.887012,1.38184,1.78883,2.28366,2.28366,2.56615,
306,5.1,5,6.68062,11.4074,Camion 8_3,0,0.973567,1.22357,1.67986,1.90255,2.35885,2.35885,2.81615,
306,5.2,5,6.68062,11.4074,Camion 8_1,0,1.22357,1.44625,1.90255,2.12524,2.58153,2.58153,3.06615,
306,15,9,12.7284,9.81021,Camion 15_1,1,1.56615,1.99044,2.38284,2.80713,3.19953,3.19953,3.44953,
306,2,8,9.00354,11.0529,Camion 11_1,0,1.81615,2.11627,2.55839,2.85851,3.30063,3.30063,3.69953,
306,6.1,7,6.15174,6.15587,Camion 8_2,0,2.35885,2.81615,3.06239,3.26745,3.51368,3.51368,3.94953,
306,13,11,9.91048,7.67269,Camion 11_2,0,2.31615,2.6465,2.95341,3.28376,3.59067,3.59067,4.19953,
306,18,10,12.8307,3.37169,Camion 15_2,0,2.56615,2.99384,3.12871,3.5564,3.69127,3.69127,4.44953,
306,6.2,7,6.15174,6.15587,Camion 8_3,0,2.81615,3.02121,3.26745,3.47251,3.71874,3.71874,4.69953,
306,9.1,14,6.22376,2.55486,Camion 8_1,0,3.51368,3.94953,4.05173,4.25919,4.36138,4.36138,4.94953,
306,9.2,14,6.22376,2.55486,Camion 8_2,0,3.94953,4.15699,4.25919,4.46665,4.56884,4.56884,5.19953,
306,14,15,11.4908,13.9269,Camion 15_1,0,3.44953,3.83256,4.38964,4.77266,5.32974,5.32974,5.57974,
306,7,12,9.45458,13.6596,Camion 11_1,1,3.69953,4.03629,4.58268,4.89783,5.44421,5.44421,5.82974,
306,12.1,17,5.55762,5.65274,Camion 8_3,0,4.69953,4.94953,5.17564,5.3609,5.58701,5.58701,6.07974,
306,3,18,14.4806,2.82087,Camion 15_2,0,4.44953,4.93222,5.04506,5.52774,5.64058,5.64058,6.32974,
306,17,13,10.9767,9.99949,Camion 11_2,0,4.19953,4.56543,4.9654,5.3313,5.73127,5.73127,6.57974,
306,12.2,17,5.55762,5.65274,Camion 8_1,0,4.94953,5.13479,5.3609,5.54615,5.77226,5.77226,6.82974,
307,4,16,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
307,8,10,8.16591,2.4881,Camion 11_1,0,0.000555556,0.506235,0.605759,0.877956,0.977481,0.977481,1.3947,
307,16,17,6.0426,7.12715,Camion 8_2,0,0.383582,0.707655,0.992741,1.19416,1.47925,1.47925,1.72925,
307,3.1,3,7.24032,2.82087,Camion 8_3,0,0.894697,1.1447,1.25753,1.49888,1.61171,1.61171,1.97925,
307,3.2,3,7.24032,2.82087,Camion 8_1,0,1.1447,1.38604,1.49888,1.74022,1.85305,1.85305,2.22925,
307,10,11,9.53528,6.48096,Camion 11_2,0,0.506235,1.0255,1.28474,1.60258,1.86182,1.86182,2.47925,
307,14,1,11.4908,13.9269,Camion 15_1,0,0.000555556,0.383582,0.940657,1.32368,1.88076,1.88076,2.72925,
307,15,2,12.7284,9.81021,Camion 15_2,1,0.234038,0.894697,1.28711,1.71139,2.1038,2.1038,2.97925,
307,2,13,9.00354,11.0529,Camion 11_1,0,1.3947,1.69482,2.13693,2.43705,2.87917,2.87917,3.22925,
307,5.1,4,6.68062,11.4074,Camion 8_2,0,1.72925,1.97925,2.43554,2.65823,3.11453,3.11453,3.47925,
307,5.2,4,6.68062,11.4074,Camion 8_3,0,1.97925,2.20193,2.65823,2.88092,3.33721,3.33721,3.72925,
307,18.1,5,6.41533,3.37169,Camion 8_1,0,3.20871,3.47925,3.61411,3.82796,3.96283,3.96283,4.21283,
307,17,14,10.9767,9.99949,Camion 11_2,0,2.47925,2.84514,3.24512,3.61101,4.01099,4.01099,4.46283,
307,9,7,12.4475,2.55486,Camion 15_2,0,2.97925,3.39416,3.49636,3.91128,4.01347,4.01347,4.71283,
307,11,6,14.384,4.45836,Camion 15_1,0,2.72925,3.20871,3.38705,3.86651,4.04485,4.04485,4.96283,
307,18.2,5,6.41533,3.37169,Camion 8_2,0,3.47925,3.69309,3.82796,4.0418,4.17667,4.17667,5.21283,
307,12.1,8,5.55762,5.65274,Camion 8_3,0,3.96283,4.21283,4.43894,4.62419,4.8503,4.8503,5.46283,
307,12.2,8,5.55762,5.65274,Camion 8_1,0,4.21283,4.39808,4.62419,4.80944,5.03555,5.03555,5.71283,
307,7,15,9.45458,13.6596,Camion 11_1,1,3.22925,3.70932,4.2557,4.57085,5.11724,5.11724,5.96283,
307,13,18,9.91048,7.67269,Camion 11_2,0,4.46283,4.79318,5.10008,5.43043,5.73734,5.73734,6.21283,
307,6.1,9,6.15174,6.15587,Camion 8_2,0,5.21283,5.46283,5.70906,5.91412,6.16035,6.16035,6.46283,
307,6.2,9,6.15174,6.15587,Camion 8_3,0,5.46283,5.66788,5.91412,6.11918,6.36541,6.36541,6.71283,
307,1,12,12.2097,12.3707,Camion 15_2,0,4.71283,5.11982,5.61464,6.02164,6.51646,6.51646,6.96283,
308,4,3,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
308,6,1,12.3035,6.15587,Camion 15_1,0,0.000555556,0.410671,0.656906,1.06702,1.31326,1.31326,1.56326,
308,10,2,9.53528,6.48096,Camion 11_1,0,0.000555556,0.551881,0.811119,1.12896,1.3882,1.3882,1.81326,
308,16,10,6.0426,7.12715,Camion 8_2,0,0.410671,0.753301,1.03839,1.23981,1.52489,1.52489,2.06326,
308,12.1,7,5.55762,5.65274,Camion 8_3,0,0.894697,1.1447,1.37081,1.55606,1.78217,1.78217,2.31326,
308,12.2,7,5.55762,5.65274,Camion 8_1,0,1.1447,1.32995,1.55606,1.74132,1.96743,1.96743,2.56326,
308,13,4,9.91048,7.67269,Camion 11_2,0,0.551881,1.08365,1.39056,1.72091,2.02782,2.02782,2.81326,
308,15,6,12.7284,9.81021,Camion 15_2,1,0.234038,0.894697,1.28711,1.71139,2.1038,2.1038,3.06326,
308,8,5,8.16591,2.4881,Camion 11_1,0,1.81326,2.08545,2.18498,2.45717,2.5567,2.5567,3.31326,
308,18.1,8,6.41533,3.37169,Camion 8_2,0,2.06326,2.31326,2.44812,2.66197,2.79684,2.79684,3.56326,
308,11,9,14.384,4.45836,Camion 15_1,0,1.56326,2.04272,2.22106,2.70052,2.87886,2.87886,3.81326,
308,18.2,8,6.41533,3.37169,Camion 8_3,0,2.31326,2.5271,2.66197,2.87581,3.01068,3.01068,4.06326,
308,17,11,10.9767,9.99949,Camion 11_2,0,2.81326,3.17915,3.57913,3.94502,4.345,4.345,4.595,
308,1,13,12.2097,12.3707,Camion 15_2,0,3.06326,3.47025,3.96507,4.37207,4.86689,4.86689,5.11689,
308,14.1,12,5.7454,13.9269,Camion 8_1,0,2.79684,3.56326,4.12033,4.31184,4.86892,4.86892,5.36689,
308,7,14,9.45458,13.6596,Camion 11_1,1,3.31326,3.62841,4.17479,4.48994,5.03633,5.03633,5.61689,
308,14.2,12,5.7454,13.9269,Camion 8_2,0,3.56326,3.75477,4.31184,4.50336,5.06043,5.06043,5.86689,
308,5,17,13.3612,11.4074,Camion 15_1,0,3.81326,4.25863,4.71493,5.1603,5.6166,5.6166,6.11689,
308,3.1,15,7.24032,2.82087,Camion 8_3,0,4.86892,5.36689,5.47973,5.72107,5.83391,5.83391,6.36689,
308,3.2,15,7.24032,2.82087,Camion 8_1,0,5.36689,5.60824,5.72107,5.96242,6.07525,6.07525,6.61689,
308,2,16,9.00354,11.0529,Camion 11_2,0,4.595,4.89512,5.33723,5.63735,6.07947,6.07947,6.86689,
308,9,18,12.4475,2.55486,Camion 15_2,0,5.11689,5.53181,5.634,6.04892,6.15112,6.15112,7.11689,
309,16,9,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
309,9,4,12.4475,2.55486,Camion 15_2,0,0.201976,0.839755,0.941949,1.35687,1.45906,1.45906,1.70906,
309,15,3,12.7284,9.81021,Camion 15_1,1,0.000555556,0.424837,0.817245,1.24153,1.63394,1.63394,1.95906,
309,2,1,9.00354,11.0529,Camion 11_1,0,0.000555556,0.502094,0.944211,1.24433,1.68645,1.68645,2.20906,
309,10,2,9.53528,6.48096,Camion 11_2,0,0.502094,1.05342,1.31266,1.6305,1.88974,1.88974,2.45906,
309,6.1,5,6.15174,6.15587,Camion 8_3,0,0.973567,1.22357,1.4698,1.67486,1.92109,1.92109,2.70906,
309,6.2,5,6.15174,6.15587,Camion 8_1,0,1.22357,1.42863,1.67486,1.87992,2.12615,2.12615,2.95906,
309,4,16,7.00448,5.3397,Camion 8_2,1,0.424837,1.63394,1.84752,2.08101,2.29459,2.29459,3.20906,
309,18,11,12.8307,3.37169,Camion 15_1,0,1.95906,2.38675,2.52162,2.9493,3.08417,3.08417,3.45906,
309,8,10,8.16591,2.4881,Camion 11_2,0,2.45906,2.73126,2.83078,3.10298,3.2025,3.2025,3.70906,
309,3.1,7,7.24032,2.82087,Camion 8_3,0,2.70906,2.95906,3.0719,3.31324,3.42607,3.42607,3.95906,
309,5,8,13.3612,11.4074,Camion 15_2,0,1.70906,2.15444,2.61073,3.05611,3.5124,3.5124,4.20906,
309,3.2,7,7.24032,2.82087,Camion 8_1,0,2.95906,3.2004,3.31324,3.55458,3.66742,3.66742,4.45906,
309,7,6,9.45458,13.6596,Camion 11_1,1,2.20906,2.52421,3.0706,3.38575,3.93213,3.93213,4.70906,
309,13,17,9.91048,7.67269,Camion 11_2,0,3.70906,4.03941,4.34632,4.67667,4.98357,4.98357,5.23357,
309,1,13,12.2097,12.3707,Camion 15_1,0,3.45906,3.86605,4.36088,4.76787,5.2627,5.2627,5.5127,
309,14.1,12,5.7454,13.9269,Camion 8_2,0,3.42607,3.95906,4.51614,4.70765,5.26472,5.26472,5.7627,
309,12,15,11.1152,5.65274,Camion 15_2,0,4.20906,4.57957,4.80568,5.17619,5.4023,5.4023,6.0127,
309,14.2,12,5.7454,13.9269,Camion 8_3,0,3.95906,4.15057,4.70765,4.89916,5.45624,5.45624,6.2627,
309,11.1,14,7.19198,4.45836,Camion 8_1,0,5.26472,5.50446,5.68279,5.92252,6.10086,6.10086,6.5127,
309,17,18,10.9767,9.99949,Camion 11_1,0,4.70906,5.07495,5.47493,5.84082,6.2408,6.2408,6.7627,
309,11.2,14,7.19198,4.45836,Camion 11_2,0,5.50446,5.74419,5.92252,6.16226,6.34059,6.34059,7.0127,
310,4,11,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
310,10,1,9.53528,6.48096,Camion 11_1,0,0.000555556,0.551881,0.811119,1.12896,1.3882,1.3882,1.6382,
310,9,4,12.4475,2.55486,Camion 15_2,0,0.234038,0.822464,0.924658,1.33958,1.44177,1.44177,1.8882,
310,8,2,8.16591,2.4881,Camion 11_2,0,0.551881,1.0255,1.12502,1.39722,1.49674,1.49674,2.1382,
310,16,16,6.0426,7.12715,Camion 8_2,0,0.407547,0.753301,1.03839,1.23981,1.52489,1.52489,2.3882,
310,18.1,6,6.41533,3.37169,Camion 8_3,0,0.894697,1.1447,1.27956,1.49341,1.62828,1.62828,2.6382,
310,1,3,12.2097,12.3707,Camion 15_1,0,0.000555556,0.407547,0.902374,1.30937,1.80419,1.80419,2.8882,
310,18.2,6,6.41533,3.37169,Camion 8_1,0,1.1447,1.35854,1.49341,1.70725,1.84212,1.84212,3.1382,
310,3.1,7,7.24032,2.82087,Camion 8_2,0,2.3882,2.6382,2.75103,2.99238,3.10521,3.10521,3.3882,
310,2,5,9.00354,11.0529,Camion 11_1,0,1.6382,1.93832,2.38044,2.68055,3.12267,3.12267,3.6382,
310,3.2,7,7.24032,2.82087,Camion 8_3,0,2.6382,2.87954,2.99238,3.23372,3.34656,3.34656,3.8882,
310,15,8,12.7284,9.81021,Camion 15_2,1,1.8882,2.31248,2.70489,3.12917,3.52158,3.52158,4.1382,
310,17,12,10.9767,9.99949,Camion 11_2,0,2.1382,2.50409,2.90407,3.26996,3.66994,3.66994,4.3882,
310,6,10,12.3035,6.15587,Camion 15_1,0,2.8882,3.29832,3.54455,3.95467,4.2009,4.2009,4.6382,
310,14.1,9,5.7454,13.9269,Camion 8_1,0,3.1382,3.3882,3.94527,4.13679,4.69386,4.69386,4.94386,
310,14.2,9,5.7454,13.9269,Camion 8_2,0,3.3882,3.57971,4.13679,4.3283,4.88538,4.88538,5.19386,
310,13,13,9.91048,7.67269,Camion 11_1,0,3.6382,3.96855,4.27546,4.60581,4.91271,4.91271,5.44386,
310,11,15,14.384,4.45836,Camion 15_2,0,4.1382,4.61767,4.796,5.27546,5.4538,5.4538,5.7038,
310,12,17,11.1152,5.65274,Camion 15_1,0,4.6382,5.00871,5.23482,5.60533,5.83144,5.83144,6.08144,
310,5.1,14,6.68062,11.4074,Camion 8_3,0,4.70335,4.94386,5.40016,5.62285,6.07914,6.07914,6.33144,
310,7,18,9.45458,13.6596,Camion 11_2,1,4.3882,4.70335,5.24974,5.56489,6.11127,6.11127,6.58144,
310,5.2,14,6.68062,11.4074,Camion 8_1,0,4.94386,5.16655,5.62285,5.84553,6.30183,6.30183,6.83144,
311,16,14,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
311,6,3,12.3035,6.15587,Camion 15_2,0,0.201976,0.856046,1.10228,1.5124,1.75863,1.75863,2.00863,
311,5,1,13.3612,11.4074,Camion 15_1,0,0.000555556,0.44593,0.902226,1.3476,1.8039,1.8039,2.25863,
311,11.1,4,7.19198,4.45836,Camion 8_3,0,0.973567,1.22357,1.4019,1.64163,1.81997,1.81997,2.50863,
311,7,2,9.45458,13.6596,Camion 11_1,1,0.000555556,0.517128,1.06351,1.37866,1.92505,1.92505,2.75863,
311,11.2,4,7.19198,4.45836,Camion 8_1,0,1.22357,1.4633,1.64163,1.88137,2.0597,2.0597,3.00863,
311,17,5,10.9767,9.99949,Camion 11_2,0,0.517128,1.1165,1.51648,1.88237,2.28235,2.28235,3.25863,
311,4,15,7.00448,5.3397,Camion 8_2,1,0.44593,1.92505,2.13864,2.37212,2.58571,2.58571,3.50863,
311,18,10,12.8307,3.37169,Camion 15_1,0,2.25863,2.68632,2.82119,3.24888,3.38374,3.38374,3.75863,
311,15,8,12.7284,9.81021,Camion 15_2,1,2.00863,2.58571,2.97811,3.4024,3.7948,3.7948,4.0448,
311,10,7,9.53528,6.48096,Camion 11_1,0,2.75863,3.07647,3.33571,3.65355,3.91279,3.91279,4.2948,
311,8,9,8.16591,2.4881,Camion 11_2,0,3.25863,3.53083,3.63035,3.90255,4.00207,4.00207,4.5448,
311,1.1,6,6.10487,12.3707,Camion 8_3,0,2.50863,3.00863,3.50346,3.70695,4.20178,4.20178,4.7948,
311,1.2,6,6.10487,12.3707,Camion 8_1,0,3.00863,3.21213,3.70695,3.91045,4.40528,4.40528,5.0448,
311,9,16,12.4475,2.55486,Camion 15_2,0,4.0448,4.45972,4.56192,4.97683,5.07903,5.07903,5.32903,
311,3.1,11,7.24032,2.82087,Camion 8_2,0,4.20178,4.7948,4.90764,5.14898,5.26182,5.26182,5.57903,
311,3.2,11,7.24032,2.82087,Camion 8_3,0,4.7948,5.03615,5.14898,5.39033,5.50316,5.50316,5.82903,
311,14,13,11.4908,13.9269,Camion 15_1,0,3.75863,4.14166,4.69873,5.08176,5.63883,5.63883,6.07903,
311,13,17,9.91048,7.67269,Camion 11_2,0,4.5448,4.87515,5.18206,5.51241,5.81932,5.81932,6.32903,
311,2,12,9.00354,11.0529,Camion 11_1,0,4.2948,4.74324,5.18536,5.48548,5.9276,5.9276,6.57903,
311,12.1,18,5.55762,5.65274,Camion 8_1,0,5.26182,5.57903,5.80514,5.99039,6.2165,6.2165,6.82903,
311,12.2,18,5.55762,5.65274,Camion 8_2,0,5.57903,5.76428,5.99039,6.17565,6.40176,6.40176,7.07903,
312,4,3,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
312,10,2,9.53528,6.48096,Camion 11_1,0,0.000555556,0.551881,0.811119,1.12896,1.3882,1.3882,1.6382,
312,16,7,6.0426,7.12715,Camion 8_2,0,0.407547,0.753301,1.03839,1.23981,1.52489,1.52489,1.8882,
312,3,5,14.4806,2.82087,Camion 15_2,0,0.234038,0.890234,1.00307,1.48576,1.59859,1.59859,2.1382,
312,1,1,12.2097,12.3707,Camion 15_1,0,0.000555556,0.407547,0.902374,1.30937,1.80419,1.80419,2.3882,
312,5.1,6,6.68062,11.4074,Camion 8_3,0,0.894697,1.1447,1.60099,1.82368,2.27998,2.27998,2.6382,
312,17,4,10.9767,9.99949,Camion 11_2,0,0.551881,1.11919,1.51917,1.88506,2.28504,2.28504,2.8882,
312,5.2,6,6.68062,11.4074,Camion 8_1,0,1.1447,1.36738,1.82368,2.04637,2.50266,2.50266,3.1382,
312,9,10,12.4475,2.55486,Camion 15_2,0,2.1382,2.55312,2.65531,3.07023,3.17242,3.17242,3.42242,
312,6.1,8,6.15174,6.15587,Camion 8_2,0,2.27998,2.6382,2.88443,3.08949,3.33573,3.33573,3.67242,
312,7,9,9.45458,13.6596,Camion 11_1,1,1.6382,1.95335,2.49974,2.81489,3.36127,3.36127,3.92242,
312,6.2,8,6.15174,6.15587,Camion 8_3,0,2.6382,2.84326,3.08949,3.29455,3.54079,3.54079,4.17242,
312,8,14,8.16591,2.4881,Camion 11_2,0,2.8882,3.1604,3.25992,3.53212,3.63164,3.63164,4.42242,
312,12.1,12,5.55762,5.65274,Camion 8_1,0,3.33573,3.67242,3.89853,4.08379,4.3099,4.3099,4.67242,
312,14,11,11.4908,13.9269,Camion 15_1,0,2.3882,2.86806,3.42514,3.80816,4.36524,4.36524,4.92242,
312,12.2,12,5.55762,5.65274,Camion 8_2,0,3.67242,3.85768,4.08379,4.26904,4.49515,4.49515,5.17242,
312,18,13,12.8307,3.37169,Camion 15_2,0,3.42242,3.85011,3.98498,4.41267,4.54754,4.54754,5.42242,
312,2,15,9.00354,11.0529,Camion 11_1,0,3.92242,4.22254,4.66466,4.96478,5.40689,5.40689,5.67242,
312,15.1,16,6.36422,9.81021,Camion 8_3,0,4.3099,4.67242,5.06483,5.27697,5.66938,5.66938,5.92242,
312,13,17,9.91048,7.67269,Camion 11_2,0,4.42242,4.75277,5.05968,5.39003,5.69694,5.69694,6.17242,
312,15.2,16,6.36422,9.81021,Camion 8_1,1,4.67242,4.88456,5.27697,5.48911,5.88152,5.88152,6.42242,
312,11.1,18,7.19198,4.45836,Camion 8_2,0,5.40689,5.67242,5.85076,6.09049,6.26882,6.26882,6.67242,
312,11.2,18,7.19198,4.45836,Camion 11_1,0,5.67242,5.91216,6.09049,6.33022,6.50856,6.50856,6.92242,
313,4,9,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
313,12,1,11.1152,5.65274,Camion 15_1,0,0.000555556,0.371064,0.597173,0.967682,1.19379,1.19379,1.44379,
313,18,2,12.8307,3.37169,Camion 15_2,0,0.234038,0.798752,0.93362,1.36131,1.49618,1.49618,1.74618,
313,16,14,6.0426,7.12715,Camion 8_2,0,0.371064,0.735576,1.02066,1.22208,1.50717,1.50717,1.99618,
313,3.1,4,7.24032,2.82087,Camion 8_3,0,0.894697,1.1447,1.25753,1.49888,1.61171,1.61171,2.24618,
313,2,3,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.49618,
313,3.2,4,7.24032,2.82087,Camion 8_1,0,1.1447,1.38604,1.49888,1.74022,1.85305,1.85305,2.74618,
313,17,5,10.9767,9.99949,Camion 11_2,0,0.534156,1.10147,1.50145,1.86734,2.26732,2.26732,2.99618,
313,6.1,6,6.15174,6.15587,Camion 8_2,0,1.99618,2.24618,2.49241,2.69747,2.9437,2.9437,3.24618,
313,15,8,12.7284,9.81021,Camion 15_1,1,1.44379,1.86807,2.26048,2.68476,3.07717,3.07717,3.49618,
313,6.2,6,6.15174,6.15587,Camion 8_3,0,2.24618,2.45123,2.69747,2.90253,3.14876,3.14876,3.74618,
313,5,10,13.3612,11.4074,Camion 15_2,0,1.74618,2.19155,2.64785,3.09322,3.54952,3.54952,3.99618,
313,9.1,12,6.22376,2.55486,Camion 8_1,0,2.9437,3.24618,3.34837,3.55583,3.65802,3.65802,4.24618,
313,9.2,12,6.22376,2.55486,Camion 8_2,0,3.24618,3.45363,3.55583,3.76329,3.86548,3.86548,4.49618,
313,10,11,9.53528,6.48096,Camion 11_2,0,2.99618,3.31402,3.57326,3.8911,4.15034,4.15034,4.74618,
313,7,7,9.45458,13.6596,Camion 11_1,1,2.49618,3.07717,3.62355,3.93871,4.48509,4.48509,4.99618,
313,11,16,14.384,4.45836,Camion 15_1,0,3.49618,3.97564,4.15397,4.63344,4.81177,4.81177,5.24618,
313,1.1,15,6.10487,12.3707,Camion 8_3,0,3.74618,4.24618,4.741,4.9445,5.43933,5.43933,5.68933,
313,8,18,8.16591,2.4881,Camion 11_2,0,4.74618,5.01837,5.1179,5.39009,5.48962,5.48962,5.93933,
313,1.2,15,6.10487,12.3707,Camion 8_1,0,4.24618,4.44967,4.9445,5.14799,5.64282,5.64282,6.18933,
313,14,17,11.4908,13.9269,Camion 15_2,0,3.99618,4.3792,4.93628,5.3193,5.87638,5.87638,6.43933,
313,13.1,13,4.95524,7.67269,Camion 8_2,0,5.43933,5.6045,5.91141,6.07658,6.38349,6.38349,6.68933,
313,13.2,13,4.95524,7.67269,Camion 11_1,0,5.6045,5.76968,6.07658,6.24176,6.54867,6.54867,6.93933,
314,4,11,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
314,18,3,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.3947,
314,9,4,12.4475,2.55486,Camion 15_2,0,0.234038,0.843161,0.945356,1.36027,1.46247,1.46247,1.71247,
314,16,16,6.0426,7.12715,Camion 8_2,0,0.428244,0.735576,1.02066,1.22208,1.50717,1.50717,1.96247,
314,3.1,5,7.24032,2.82087,Camion 8_3,0,0.894697,1.1447,1.25753,1.49888,1.61171,1.61171,2.21247,
314,2,1,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.46247,
314,3.2,5,7.24032,2.82087,Camion 8_1,0,1.1447,1.38604,1.49888,1.74022,1.85305,1.85305,2.71247,
314,7,2,9.45458,13.6596,Camion 11_2,1,0.534156,1.05073,1.59711,1.91226,2.45865,2.45865,2.96247,
314,11,8,14.384,4.45836,Camion 15_1,0,1.3947,1.87416,2.0525,2.53196,2.7103,2.7103,3.21247,
314,6,12,12.3035,6.15587,Camion 15_2,0,1.71247,2.12258,2.36882,2.77893,3.02517,3.02517,3.46247,
314,5.1,6,6.68062,11.4074,Camion 8_2,0,1.96247,2.21247,2.66876,2.89145,3.34775,3.34775,3.71247,
314,5.2,6,6.68062,11.4074,Camion 8_3,0,2.21247,2.43515,2.89145,3.11414,3.57043,3.57043,3.96247,
314,13,7,9.91048,7.67269,Camion 11_1,0,2.46247,2.79282,3.09972,3.43007,3.73698,3.73698,4.21247,
314,10,9,9.53528,6.48096,Camion 11_2,0,2.96247,3.28031,3.53955,3.85739,4.11663,4.11663,4.46247,
314,1.1,13,6.10487,12.3707,Camion 8_1,0,3.34775,3.71247,4.20729,4.41079,4.90562,4.90562,5.15562,
314,8,10,8.16591,2.4881,Camion 11_1,0,4.21247,4.48466,4.58419,4.85639,4.95591,4.95591,5.40562,
314,14,15,11.4908,13.9269,Camion 15_1,0,3.21247,3.59549,4.15257,4.53559,5.09267,5.09267,5.65562,
314,1.2,13,6.10487,12.3707,Camion 8_2,0,3.71247,3.91596,4.41079,4.61429,5.10911,5.10911,5.90562,
314,15,17,12.7284,9.81021,Camion 15_2,1,3.46247,3.97552,4.36793,4.79221,5.18462,5.18462,6.15562,
314,12.1,18,5.55762,5.65274,Camion 8_3,0,4.90562,5.15562,5.38173,5.56698,5.79309,5.79309,6.40562,
314,12.2,18,5.55762,5.65274,Camion 8_1,0,5.15562,5.34087,5.56698,5.75224,5.97835,5.97835,6.65562,
314,17,14,10.9767,9.99949,Camion 11_2,0,4.46247,4.82836,5.22834,5.59423,5.99421,5.99421,6.90562,
315,16,14,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
